id,institution,topic,count
7250,University of Illinois at Urbana–Champaign,Mesoscale and Nanoscale Physics,129
7251,University of Illinois at Urbana–Champaign,Superconductivity,127
7252,University of Illinois at Urbana–Champaign,Analysis of PDEs,119
7253,University of Illinois at Urbana–Champaign,Strongly Correlated Electrons,117
7254,University of Illinois at Urbana–Champaign,Cryptography and Security,112
7255,University of Illinois at Urbana–Champaign,General Relativity and Quantum Cosmology,110
7256,University of Illinois at Urbana–Champaign,Geometric Topology,107
7257,University of Illinois at Urbana–Champaign,Solar and Stellar Astrophysics,106
7258,University of Illinois at Urbana–Champaign,High Energy Astrophysical Phenomena,93
7259,University of Illinois at Urbana–Champaign,Computational Geometry,90
7260,University of Illinois at Urbana–Champaign,Nuclear Theory,89
7261,University of Illinois at Urbana–Champaign,Machine Learning,88
7262,University of Illinois at Urbana–Champaign,High Energy Physics - Phenomenology,86
7263,University of Illinois at Urbana–Champaign,Image and Video Processing,84
7264,University of Illinois at Urbana–Champaign,Probability,83
7265,University of Illinois at Urbana–Champaign,High Energy Physics - Theory,83
7266,University of Illinois at Urbana–Champaign,Optics,77
7267,University of Illinois at Urbana–Champaign,Combinatorics,75
7268,University of Illinois at Urbana–Champaign,Logic,72
7269,University of Illinois at Urbana–Champaign,Number Theory,70
7270,University of Illinois at Urbana–Champaign,Numerical Analysis,70
7271,University of Illinois at Urbana–Champaign,High Energy Physics - Lattice,69
7272,University of Illinois at Urbana–Champaign,Networking and Internet Architecture,62
7273,University of Illinois at Urbana–Champaign,Algebraic Geometry,60
7274,University of Illinois at Urbana–Champaign,Logic in Computer Science,60
7275,University of Illinois at Urbana–Champaign,Cosmology and Nongalactic Astrophysics,60
7276,University of Illinois at Urbana–Champaign,Artificial Intelligence,59
7277,University of Illinois at Urbana–Champaign,Signal Processing,57
7278,University of Illinois at Urbana–Champaign,Operator Algebras,57
7279,University of Illinois at Urbana–Champaign,Robotics,56
7280,University of Illinois at Urbana–Champaign,Mathematical Physics,56
7281,University of Illinois at Urbana–Champaign,High Energy Physics - Experiment,55
7282,University of Illinois at Urbana–Champaign,Methodology,51
7283,University of Illinois at Urbana–Champaign,Earth and Planetary Astrophysics,46
7284,University of Illinois at Urbana–Champaign,Plasma Physics,45
7285,University of Illinois at Urbana–Champaign,Differential Geometry,45
7286,University of Illinois at Urbana–Champaign,"Distributed, Parallel, and Cluster Computing",44
7287,University of Illinois at Urbana–Champaign,Astrophysics of Galaxies,43
7288,University of Illinois at Urbana–Champaign,Statistics Theory,43
7289,University of Illinois at Urbana–Champaign,Soft Condensed Matter,41
7290,University of Illinois at Urbana–Champaign,Fluid Dynamics,40
7291,University of Illinois at Urbana–Champaign,Computers and Society,36
7292,University of Illinois at Urbana–Champaign,Systems and Control,36
7293,University of Illinois at Urbana–Champaign,Medical Physics,36
7294,University of Illinois at Urbana–Champaign,Databases,35
7295,University of Illinois at Urbana–Champaign,Statistical Mechanics,35
7296,University of Illinois at Urbana–Champaign,Systems and Control,32
7297,University of Illinois at Urbana–Champaign,Data Structures and Algorithms,31
7298,University of Illinois at Urbana–Champaign,Discrete Mathematics,29
7299,University of Illinois at Urbana–Champaign,Quantum Algebra,28
7300,University of Illinois at Urbana–Champaign,Computational Physics,27
7301,University of Illinois at Urbana–Champaign,Dynamical Systems,27
7302,University of Illinois at Urbana–Champaign,Disordered Systems and Neural Networks,26
7303,University of Illinois at Urbana–Champaign,Symplectic Geometry,24
7304,University of Illinois at Urbana–Champaign,Information Retrieval,24
7305,University of Illinois at Urbana–Champaign,Commutative Algebra,21
7306,University of Illinois at Urbana–Champaign,Neural and Evolutionary Computing,21
7307,University of Illinois at Urbana–Champaign,Social and Information Networks,20
7308,University of Illinois at Urbana–Champaign,Classical Physics,19
7309,University of Illinois at Urbana–Champaign,Instrumentation and Detectors,18
7310,University of Illinois at Urbana–Champaign,Computer Science and Game Theory,17
7311,University of Illinois at Urbana–Champaign,Computational Complexity,17
7312,University of Illinois at Urbana–Champaign,Audio and Speech Processing,16
7313,University of Illinois at Urbana–Champaign,Algebraic Topology,16
7314,University of Illinois at Urbana–Champaign,Chemical Physics,16
7315,University of Illinois at Urbana–Champaign,Sound,16
7316,University of Illinois at Urbana–Champaign,Applied Physics,15
7317,University of Illinois at Urbana–Champaign,General Physics,14
7318,University of Illinois at Urbana–Champaign,Pattern Formation and Solitons,14
7319,University of Illinois at Urbana–Champaign,Human-Computer Interaction,14
7320,University of Illinois at Urbana–Champaign,Atomic Physics,13
7321,University of Illinois at Urbana–Champaign,Other Condensed Matter,13
7322,University of Illinois at Urbana–Champaign,Applications,12
7323,University of Illinois at Urbana–Champaign,Graphics,12
7324,University of Illinois at Urbana–Champaign,Populations and Evolution,12
7325,University of Illinois at Urbana–Champaign,Classical Analysis and ODEs,12
7326,University of Illinois at Urbana–Champaign,Physics and Society,12
7327,University of Illinois at Urbana–Champaign,Genomics,12
7328,University of Illinois at Urbana–Champaign,Performance,11
7329,University of Illinois at Urbana–Champaign,Programming Languages,11
7330,University of Illinois at Urbana–Champaign,Econometrics,10
7331,University of Illinois at Urbana–Champaign,Quantum Gases,10
7332,University of Illinois at Urbana–Champaign,Software Engineering,10
7333,University of Illinois at Urbana–Champaign,Multimedia,10
7334,University of Illinois at Urbana–Champaign,Instrumentation and Methods for Astrophysics,10
7335,University of Illinois at Urbana–Champaign,Group Theory,10
7336,University of Illinois at Urbana–Champaign,Symbolic Computation,9
7337,University of Illinois at Urbana–Champaign,Quantitative Methods,9
7338,University of Illinois at Urbana–Champaign,Biological Physics,9
7339,University of Illinois at Urbana–Champaign,Metric Geometry,9
7340,University of Illinois at Urbana–Champaign,Representation Theory,8
7341,University of Illinois at Urbana–Champaign,History and Overview,8
7342,University of Illinois at Urbana–Champaign,Accelerator Physics,8
7343,University of Illinois at Urbana–Champaign,"Computational Engineering, Finance, and Science",7
7344,University of Illinois at Urbana–Champaign,Complex Variables,7
7345,University of Illinois at Urbana–Champaign,Rings and Algebras,7
7346,University of Illinois at Urbana–Champaign,Functional Analysis,6
7347,University of Illinois at Urbana–Champaign,Molecular Networks,6
7348,University of Illinois at Urbana–Champaign,Geophysics,5
7349,University of Illinois at Urbana–Champaign,Operating Systems,5
7350,University of Illinois at Urbana–Champaign,K-Theory and Homology,5
7351,University of Illinois at Urbana–Champaign,Trading and Market Microstructure,5
7352,University of Illinois at Urbana–Champaign,Digital Libraries,5
7353,University of Illinois at Urbana–Champaign,Spectral Theory,5
7354,University of Illinois at Urbana–Champaign,Biomolecules,4
7355,University of Illinois at Urbana–Champaign,Nuclear Experiment,4
7356,University of Illinois at Urbana–Champaign,Mathematical Finance,4
7357,University of Illinois at Urbana–Champaign,Other Quantitative Biology,3
7358,University of Illinois at Urbana–Champaign,Theoretical Economics,3
7359,University of Illinois at Urbana–Champaign,Chaotic Dynamics,3
7360,University of Illinois at Urbana–Champaign,Computation,3
7361,University of Illinois at Urbana–Champaign,General Topology,3
7362,University of Illinois at Urbana–Champaign,Risk Management,3
7363,University of Illinois at Urbana–Champaign,Statistical Finance,2
7364,University of Illinois at Urbana–Champaign,Cell Behavior,2
7365,University of Illinois at Urbana–Champaign,"Data Analysis, Statistics and Probability",2
7366,University of Illinois at Urbana–Champaign,Pricing of Securities,2
7367,University of Illinois at Urbana–Champaign,Adaptation and Self-Organizing Systems,2
7368,University of Illinois at Urbana–Champaign,Mathematical Software,2
7369,University of Illinois at Urbana–Champaign,Hardware Architecture,1
7370,University of Illinois at Urbana–Champaign,General Mathematics,1
7371,University of Illinois at Urbana–Champaign,Category Theory,1
7372,University of Illinois at Urbana–Champaign,Other Computer Science,1
7373,University of Illinois at Urbana–Champaign,Physics Education,1
7374,University of Illinois at Urbana–Champaign,Portfolio Management,1
7375,University of Illinois at Urbana–Champaign,Multiagent Systems,1
7376,University of Illinois at Urbana–Champaign,Emerging Technologies,1
7377,University of Illinois at Urbana–Champaign,Subcellular Processes,1
7378,University of Illinois at Urbana–Champaign,Numerical Analysis,1
7379,University of Illinois at Urbana–Champaign,Neurons and Cognition,1
7380,University of Illinois at Urbana–Champaign,History and Philosophy of Physics,1
7381,University of Illinois at Urbana–Champaign,Space Physics,1
7382,University of Illinois at Urbana–Champaign,Exactly Solvable and Integrable Systems,1
7383,University of Iowa,Computer Vision and Pattern Recognition,66
7384,University of Iowa,High Energy Physics - Phenomenology,54
7385,University of Iowa,Mesoscale and Nanoscale Physics,53
7386,University of Iowa,High Energy Astrophysical Phenomena,39
7387,University of Iowa,Analysis of PDEs,34
7388,University of Iowa,Machine Learning,29
7389,University of Iowa,Materials Science,27
